"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"USA","2016","Cinnamon and cinnamon-tree flowers whole","Re-Export","1252931","239945","Weight in kilograms","239945"
"USA","2016","Cinnamon and cinnamon-tree flowers crushed or ground","Import","21510739","9021190","Weight in kilograms","9021190"
"USA","2016","Cinnamon and cinnamon-tree flowers crushed or ground","Export","6193193","1342874","Weight in kilograms","1342874"
"USA","2016","Cinnamon and cinnamon-tree flowers crushed or ground","Re-Export","2566155","488951","Weight in kilograms","488951"
"USA","2016","Cloves (whole fruit, cloves and stems)","Import","12708891","1525569","Weight in kilograms","1525569"
"USA","2016","Cloves (whole fruit, cloves and stems)","Export","1168779","260821","Weight in kilograms","260821"
"USA","2016","Cloves (whole fruit, cloves and stems)","Re-Export","664599","154691","Weight in kilograms","154691"
"USA","2016","Nutmeg","Import","17665890","2098832","Weight in kilograms","2098832"
"USA","2016","Nutmeg","Export","1970989","209458","Weight in kilograms","209458"
"USA","2016","Nutmeg","Re-Export","538995","67435","Weight in kilograms","67435"
"USA","2016","Mace","Import","2379524","328946","Weight in kilograms","328946"
"USA","2016","Mace","Export","530823","56598","Weight in kilograms","56598"
"USA","2016","Mace","Re-Export","220362","16420","Weight in kilograms","16420"
"USA","2016","Cardamoms","Import","10043276","1074316","Weight in kilograms","1074316"
"USA","2016","Cardamoms","Export","1057575","140412","Weight in kilograms","140412"
"USA","2016","Cardamoms","Re-Export","294736","32940","Weight in kilograms","32940"
"USA","2016","Anise or badian seeds","Import","28973053","11291042","Weight in kilograms","11291042"
"USA","2016","Anise or badian seeds","Export","1186788","400370","Weight in kilograms","400370"
"USA","2016","Anise or badian seeds","Re-Export","614344","174364","Weight in kilograms","174364"
"USA","2016","Coriander seeds","Import","9049072","5963022","Weight in kilograms","5963022"
"USA","2016","Coriander seeds","Export","2301559","1154176","Weight in kilograms","1154176"
"USA","2016","Coriander seeds","Re-Export","347758","206910","Weight in kilograms","206910"
"USA","2016","Cumin seeds","Import","43010982","14721282","Weight in kilograms","14721282"
"USA","2016","Cumin seeds","Export","2554981","596275","Weight in kilograms","596275"
"USA","2016","Cumin seeds","Re-Export","860384","233533","Weight in kilograms","233533"
"USA","2016","Ginger","Import","92011404","78804702","Weight in kilograms","78804702"
"USA","2016","Ginger","Export","4177705","1841882","Weight in kilograms","1841882"
"USA","2016","Ginger","Re-Export","1215567","500308","Weight in kilograms","500308"
"USA","2016","Saffron","Import","14943727","41744","Weight in kilograms","41744"
"USA","2016","Saffron","Export","380654","56662","Weight in kilograms","56662"
"USA","2016","Saffron","Re-Export","272194","39417","Weight in kilograms","39417"
"USA","2016","Turmeric (curcuma)","Import","30881387","7991931","Weight in kilograms","7991931"
"USA","2016","Turmeric (curcuma)","Export","1941768","394520","Weight in kilograms","394520"
"USA","2016","Turmeric (curcuma)","Re-Export","940565","227773","Weight in kilograms","227773"
"USA","2016","Mixtures of spices","Import","28628322","4635637.73804504","Weight in kilograms","4635637.73804504"
"USA","2016","Mixtures of spices","Export","14102341","3204463","Weight in kilograms","3204463"
"USA","2016","Mixtures of spices","Re-Export","826228","161868","Weight in kilograms","161868"
"USA","2016","Spices nes","Import","83355349","26929173","Weight in kilograms","26929173"
"USA","2016","Spices nes","Export","32674262","5936806","Weight in kilograms","5936806"
"USA","2016","Spices nes","Re-Export","2028005","397541","Weight in kilograms","397541"

