Country,Year,Flow,Trade,Category
USA,2017,Re-Export,210906,iron_steel
USA,2017,Import,507446,iron_steel
USA,2017,Export,4134481,iron_steel
USA,2017,Re-Export,129429,iron_steel
USA,2017,Import,41309960,iron_steel
USA,2017,Export,175673566,iron_steel
USA,2017,Re-Export,9355038,iron_steel
USA,2017,Import,1907064,iron_steel
USA,2017,Export,2628040,iron_steel
USA,2017,Re-Export,10375,iron_steel
USA,2017,Import,2039715789,iron_steel
USA,2017,Export,817683976,iron_steel
USA,2017,Re-Export,17746605,iron_steel
USA,2017,Import,223016845,iron_steel
USA,2017,Export,10961626,iron_steel
USA,2017,Re-Export,950837,iron_steel
USA,2017,Import,766727265,iron_steel
USA,2017,Export,86603260,iron_steel
USA,2017,Re-Export,5061075,iron_steel
USA,2017,Import,510107523,iron_steel
USA,2017,Export,123622476,iron_steel
USA,2017,Re-Export,11953348,iron_steel
USA,2017,Import,50245831,iron_steel
USA,2017,Export,82673047,iron_steel
USA,2017,Re-Export,583558,iron_steel
USA,2017,Import,111013566,iron_steel
USA,2017,Export,144814066,iron_steel
USA,2017,Re-Export,3013527,iron_steel
USA,2017,Import,69780,iron_steel
USA,2017,Export,1239406,iron_steel
USA,2017,Re-Export,83942,iron_steel
USA,2017,Import,135771091,iron_steel
USA,2017,Export,79377651,iron_steel
USA,2017,Re-Export,13584827,iron_steel
USA,2017,Import,45664861,iron_steel
USA,2017,Export,65045448,iron_steel
USA,2017,Re-Export,5094683,iron_steel
USA,2017,Import,31870997,iron_steel
USA,2017,Export,127163882,iron_steel
USA,2017,Re-Export,5386209,iron_steel
USA,2017,Import,28374705,iron_steel
USA,2017,Export,27316752,iron_steel
USA,2017,Re-Export,1578705,iron_steel
USA,2017,Import,12300767,iron_steel
USA,2017,Export,18326975,iron_steel
USA,2017,Re-Export,794853,iron_steel
USA,2017,Import,21191148,iron_steel
USA,2017,Export,14154983,iron_steel
USA,2017,Re-Export,1119456,iron_steel
USA,2017,Export,110551285,iron_steel
USA,2017,Import,95784662,iron_steel
USA,2017,Re-Export,5168833,iron_steel
USA,2017,Import,65393381,iron_steel
USA,2017,Export,43987652,iron_steel
USA,2017,Re-Export,1682836,iron_steel
USA,2017,Import,33792387,iron_steel
USA,2017,Export,95902991,iron_steel
USA,2017,Re-Export,13203517,iron_steel
USA,2017,Import,19673829,iron_steel
USA,2017,Export,30977572,iron_steel
USA,2017,Re-Export,400243,iron_steel
USA,2017,Import,9049224,iron_steel
USA,2017,Export,18675686,iron_steel
USA,2017,Re-Export,206515,iron_steel
USA,2017,Export,26239933,iron_steel
USA,2017,Import,103778235,iron_steel
USA,2017,Re-Export,606166,iron_steel
USA,2017,Import,706798942,iron_steel
USA,2017,Export,23573521,iron_steel
USA,2017,Re-Export,371498,iron_steel
USA,2017,Import,93929875,iron_steel
USA,2017,Export,26356348,iron_steel
USA,2017,Re-Export,473478,iron_steel
USA,2017,Import,10287996,iron_steel
USA,2017,Export,10388163,iron_steel
USA,2017,Re-Export,475929,iron_steel
USA,2017,Import,663947177,iron_steel
USA,2017,Export,206497945,iron_steel
USA,2017,Re-Export,1349401,iron_steel
USA,2017,Import,74036132,iron_steel
USA,2017,Export,10703378,iron_steel
USA,2017,Re-Export,40507,iron_steel
USA,2017,Import,217839344,iron_steel
USA,2017,Export,194958459,iron_steel
USA,2017,Re-Export,3785412,iron_steel
USA,2017,Import,93536650,iron_steel
USA,2017,Export,24663205,iron_steel
USA,2017,Re-Export,1090572,iron_steel
USA,2017,Import,85853282,iron_steel
USA,2017,Export,43109923,iron_steel
USA,2017,Re-Export,3834882,iron_steel
USA,2017,Import,20439577,iron_steel
USA,2017,Export,41537290,iron_steel
USA,2017,Re-Export,2457759,iron_steel
USA,2017,Import,36548528,iron_steel
USA,2017,Export,11556204,iron_steel
USA,2017,Re-Export,532239,iron_steel
USA,2017,Import,59875653,iron_steel
USA,2017,Export,35194316,iron_steel
USA,2017,Re-Export,1580392,iron_steel
USA,2017,Import,973294,iron_steel
USA,2017,Export,483558,iron_steel
USA,2017,Re-Export,88240,iron_steel
USA,2017,Import,62246303,iron_steel
USA,2017,Export,40419062,iron_steel
USA,2017,Re-Export,1007199,iron_steel
USA,2017,Import,98232094,iron_steel
USA,2017,Export,16344174,iron_steel
USA,2017,Re-Export,1820178,iron_steel
USA,2017,Import,209178266,iron_steel
USA,2017,Export,268369442,iron_steel
USA,2017,Re-Export,4419760,iron_steel
USA,2017,Import,24293993,iron_steel
USA,2017,Export,44738529,iron_steel
USA,2017,Re-Export,2162432,iron_steel
USA,2017,Import,87277601,iron_steel
USA,2017,Export,7865885,iron_steel
USA,2017,Re-Export,587509,iron_steel
USA,2017,Import,82756915,iron_steel
USA,2017,Export,15577326,iron_steel
USA,2017,Re-Export,475934,iron_steel
USA,2017,Import,64491370,iron_steel
USA,2017,Export,23291550,iron_steel
USA,2017,Re-Export,991707,iron_steel
USA,2017,Export,53625242,iron_steel
USA,2017,Re-Export,7541515,iron_steel
USA,2017,Import,361357223,iron_steel
USA,2017,Import,197734030,iron_steel
USA,2017,Export,32004140,iron_steel
USA,2017,Re-Export,5165129,iron_steel
USA,2017,Export,23085358,iron_steel
USA,2017,Re-Export,3854647,iron_steel
USA,2017,Import,31135297,iron_steel
USA,2017,Import,38028744,iron_steel
USA,2017,Export,39103836,iron_steel
USA,2017,Re-Export,1896540,iron_steel
USA,2017,Import,65697194,iron_steel
USA,2017,Export,56725329,iron_steel
USA,2017,Re-Export,1477379,iron_steel
USA,2017,Import,236992509,iron_steel
USA,2017,Export,47260602,iron_steel
USA,2017,Re-Export,2458908,iron_steel
USA,2017,Import,5346454,iron_steel
USA,2017,Export,11883342,iron_steel
USA,2017,Re-Export,83552,iron_steel
USA,2017,Import,44438485,iron_steel
USA,2017,Export,154478683,iron_steel
USA,2017,Re-Export,998190,iron_steel
USA,2017,Import,7124215,iron_steel
USA,2017,Export,289097833,iron_steel
USA,2017,Re-Export,363212,iron_steel
USA,2017,Import,3779220,iron_steel
USA,2017,Export,62528584,iron_steel
USA,2017,Re-Export,1052729,iron_steel
USA,2017,Import,113543378,iron_steel
USA,2017,Export,58590334,iron_steel
USA,2017,Re-Export,12875966,iron_steel
USA,2017,Import,77843589,iron_steel
USA,2017,Export,63380957,iron_steel
USA,2017,Re-Export,11446205,iron_steel
USA,2017,Import,12322343,iron_steel
USA,2017,Export,10184346,iron_steel
USA,2017,Re-Export,610303,iron_steel
USA,2017,Import,4485499,iron_steel
USA,2017,Export,8485806,iron_steel
USA,2017,Re-Export,1534003,iron_steel
USA,2017,Import,21156189,iron_steel
USA,2017,Export,12460241,iron_steel
USA,2017,Re-Export,1508561,iron_steel
USA,2017,Import,39414863,iron_steel
USA,2017,Export,65720990,iron_steel
USA,2017,Re-Export,3478590,iron_steel
USA,2017,Import,193861985,iron_steel
USA,2017,Export,410530741,iron_steel
USA,2017,Re-Export,11468985,iron_steel
USA,2017,Import,305594293,iron_steel
USA,2017,Export,174662035,iron_steel
USA,2017,Re-Export,9157897,iron_steel
USA,2017,Import,131357562,iron_steel
USA,2017,Export,27167138,iron_steel
USA,2017,Re-Export,4174657,iron_steel
USA,2017,Import,67638378,iron_steel
USA,2017,Export,109603315,iron_steel
USA,2017,Re-Export,1780725,iron_steel
USA,2017,Import,1998517,iron_steel
USA,2017,Export,15250144,iron_steel
USA,2017,Re-Export,1843261,iron_steel
USA,2017,Import,16978898,iron_steel
USA,2017,Export,24960974,iron_steel
USA,2017,Re-Export,3647509,iron_steel
USA,2017,Import,212136535,iron_steel
USA,2017,Export,273494196,iron_steel
USA,2017,Re-Export,19415587,iron_steel
USA,2017,Import,17416111,iron_steel
USA,2017,Export,116344533,iron_steel
USA,2017,Re-Export,2152924,iron_steel
USA,2017,Import,119563932,iron_steel
USA,2017,Export,47684944,iron_steel
USA,2017,Re-Export,1685520,iron_steel
USA,2017,Import,143118556,iron_steel
USA,2017,Export,108227237,iron_steel
USA,2017,Re-Export,19842651,iron_steel
USA,2017,Export,190599437,iron_steel
USA,2017,Re-Export,16738086,iron_steel
USA,2017,Import,376586062,iron_steel
USA,2017,Import,57387852,iron_steel
USA,2017,Export,42807899,iron_steel
USA,2017,Re-Export,4509262,iron_steel
USA,2017,Import,68334099,iron_steel
USA,2017,Export,28185314,iron_steel
USA,2017,Re-Export,2869803,iron_steel
USA,2017,Import,234142217,iron_steel
USA,2017,Export,142630425,iron_steel
USA,2017,Re-Export,17013263,iron_steel
USA,2017,Import,25950305,iron_steel
USA,2017,Export,60344666,iron_steel
USA,2017,Re-Export,2306076,iron_steel
USA,2017,Import,792797041,iron_steel
USA,2017,Export,30182414,iron_steel
USA,2017,Re-Export,2860429,iron_steel
USA,2017,Import,94849549,iron_steel
USA,2017,Export,90255021,iron_steel
USA,2017,Re-Export,4486933,iron_steel
USA,2017,Import,350617411,iron_steel
USA,2017,Export,147142661,iron_steel
USA,2017,Re-Export,1293926,iron_steel
USA,2017,Import,157736988,iron_steel
USA,2017,Export,281521368,iron_steel
USA,2017,Re-Export,10345562,iron_steel
USA,2017,Import,211374709,iron_steel
USA,2017,Export,166449886,iron_steel
USA,2017,Re-Export,1176049,iron_steel
USA,2017,Import,696584937,iron_steel
USA,2017,Export,676463048,iron_steel
USA,2017,Re-Export,28528405,iron_steel
USA,2017,Export,29385446,iron_steel
USA,2017,Import,90684309,iron_steel
USA,2017,Re-Export,6506977,iron_steel
USA,2017,Import,3701369,iron_steel
USA,2017,Export,7834184,iron_steel
USA,2017,Re-Export,118731,iron_steel
USA,2017,Import,35616039,iron_steel
USA,2017,Export,49121239,iron_steel
USA,2017,Re-Export,1336220,iron_steel
USA,2017,Import,114686426,iron_steel
USA,2017,Export,65969865,iron_steel
USA,2017,Re-Export,1174225,iron_steel
USA,2017,Import,37969014,iron_steel
USA,2017,Export,59696849,iron_steel
USA,2017,Re-Export,11697126,iron_steel
USA,2017,Import,9521438,iron_steel
USA,2017,Export,980164,iron_steel
USA,2017,Re-Export,121948,iron_steel
USA,2017,Import,51410582,iron_steel
USA,2017,Export,863124,iron_steel
USA,2017,Re-Export,102966,iron_steel
USA,2017,Export,44741281,iron_steel
USA,2017,Re-Export,11261270,iron_steel
USA,2017,Import,400960821,iron_steel
USA,2017,Import,79826289,iron_steel
USA,2017,Export,20460900,iron_steel
USA,2017,Re-Export,1755580,iron_steel
USA,2017,Import,4760577,iron_steel
USA,2017,Export,3805834,iron_steel
USA,2017,Re-Export,629801,iron_steel
USA,2017,Import,424019363,iron_steel
USA,2017,Export,309981398,iron_steel
USA,2017,Re-Export,25573691,iron_steel
USA,2017,Import,79731177,iron_steel
USA,2017,Export,15099658,iron_steel
USA,2017,Re-Export,4363419,iron_steel
USA,2017,Import,203099000,iron_steel
USA,2017,Export,170358497,iron_steel
USA,2017,Re-Export,9395214,iron_steel
USA,2017,Export,16845229,iron_steel
USA,2017,Import,22155929,iron_steel
USA,2017,Re-Export,2381493,iron_steel
USA,2017,Import,76044575,iron_steel
USA,2017,Export,25828674,iron_steel
USA,2017,Re-Export,3794870,iron_steel
USA,2017,Export,20638107,iron_steel
USA,2017,Re-Export,9768481,iron_steel
USA,2017,Import,16118280,iron_steel
USA,2017,Import,76194612,iron_steel
USA,2017,Export,21376403,iron_steel
USA,2017,Re-Export,3927869,iron_steel
USA,2017,Export,69964623,iron_steel
USA,2017,Import,136463290,iron_steel
USA,2017,Re-Export,14868033,iron_steel
USA,2016,Import,1008849272,iron_steel
USA,2016,Export,9774561,iron_steel
USA,2016,Re-Export,6021635,iron_steel
USA,2016,Import,22985,iron_steel
USA,2016,Export,354026,iron_steel
USA,2016,Re-Export,42520,iron_steel
USA,2016,Import,432445,iron_steel
USA,2016,Export,336654,iron_steel
USA,2016,Re-Export,67586,iron_steel
USA,2016,Import,94793046,iron_steel
USA,2016,Export,18704974,iron_steel
USA,2016,Re-Export,14909907,iron_steel
USA,2016,Import,124824179,iron_steel
USA,2016,Export,8616649,iron_steel
USA,2016,Re-Export,5566126,iron_steel
USA,2016,Import,243996620,iron_steel
USA,2016,Export,12782757,iron_steel
USA,2016,Re-Export,3946947,iron_steel
